C286__EHA02359_bin.2_gene_228_4	B2ULA9	43.9	865	2.73e-231	677
C286__EHA02359_bin.2_gene_228_5	B2UM25	67.7	617	2.26e-314	861
C286__EHA02359_bin.2_gene_228_6	B2UN58	65.8	473	8.61e-221	612
C286__EHA02359_bin.2_gene_228_7	B2UN57	59.6	515	4.63e-212	594
C286__EHA02359_bin.2_gene_228_8	B2UN56	53.7	702	1.23e-282	790
C286__EHA02359_bin.2_gene_228_9	B2UN55	73.9	322	8.17e-171	474
C286__EHA02359_bin.2_gene_228_10	B2UN54	76.5	311	6.63e-174	481
C286__EHA02359_bin.2_gene_228_11	B2UN24	41.1	282	2.94e-75	229
C286__EHA02359_bin.2_gene_228_12	B2UMZ8	39.7	312	1.74e-67	210
C286__EHA02359_bin.2_gene_229_2	B2UPS4	81.6	549	0.0	929
C286__EHA02359_bin.2_gene_230_2	B2UM60	50.3	451	4.71e-157	460
C286__EHA02359_bin.2_gene_231_1	B2UPV6	72.9	845	0.0	1238
C286__EHA02359_bin.2_gene_232_1	B2UMZ4	42.8	456	4.62e-105	334
C286__EHA02359_bin.2_gene_232_3	B2UQQ8	57.5	268	2.10e-105	306
C286__EHA02359_bin.2_gene_232_4	B2UQQ9	36.9	512	4.24e-85	275
C286__EHA02359_bin.2_gene_232_5	B2ULK7	60.9	151	9.32e-71	206
C286__EHA02359_bin.2_gene_232_6	B2UP28	50.6	407	1.32e-136	394
C286__EHA02359_bin.2_gene_232_7	B2UP29	63.6	250	2.93e-114	325
C286__EHA02359_bin.2_gene_232_8	B2UPD5	62.5	395	8.57e-187	520
C286__EHA02359_bin.2_gene_232_9	B2UPD4	34.5	229	3.53e-34	119
C286__EHA02359_bin.2_gene_232_10	B2UKT5	57.2	269	2.35e-108	311
C286__EHA02359_bin.2_gene_233_1	B2UPW2	66.2	767	0.0	1033
C286__EHA02359_bin.2_gene_233_2	B2UPW3	55.7	309	6.17e-113	325
C286__EHA02359_bin.2_gene_233_3	B2UPW4	28.7	272	2.40e-36	132
C286__EHA02359_bin.2_gene_233_5	B2ULJ2	55.4	478	4.24e-187	527
C286__EHA02359_bin.2_gene_233_6	B2UNG5	84.0	125	8.32e-72	207
C286__EHA02359_bin.2_gene_233_7	B2UNG4	84.2	139	8.53e-79	229
C286__EHA02359_bin.2_gene_234_1	B2UMC1	37.8	415	2.70e-93	283
C286__EHA02359_bin.2_gene_234_2	B2UPF9	51.4	442	1.73e-142	410
C286__EHA02359_bin.2_gene_234_3	B2UM69	39.6	333	4.31e-70	223
C286__EHA02359_bin.2_gene_235_2	B2UPV4	39.0	177	1.54e-35	130
C286__EHA02359_bin.2_gene_236_1	B2UPQ3	51.1	685	2.33e-241	687
C286__EHA02359_bin.2_gene_236_3	B2UPQ5	62.5	461	9.17e-214	593
C286__EHA02359_bin.2_gene_236_6	B2UQT7	66.9	242	7.94e-108	308
C286__EHA02359_bin.2_gene_236_7	B2UR62	38.6	407	1.59e-85	265
C286__EHA02359_bin.2_gene_237_1	B2UN93	59.2	277	2.22e-105	304
C286__EHA02359_bin.2_gene_237_2	B2URM5	74.8	852	0.0	1273
C286__EHA02359_bin.2_gene_237_3	B2URM6	75.2	854	0.0	1263
C286__EHA02359_bin.2_gene_237_4	B2ULF3	63.0	1082	0.0	1360
C286__EHA02359_bin.2_gene_237_6	B2ULF5	56.7	164	3.20e-51	169
C286__EHA02359_bin.2_gene_238_1	B2ULU2	68.9	74	8.17e-38	119
C286__EHA02359_bin.2_gene_238_2	B2UPW8	74.6	469	2.65e-263	720
C286__EHA02359_bin.2_gene_238_3	B2UPW9	65.7	201	6.36e-92	264
C286__EHA02359_bin.2_gene_240_1	B2UN91	78.9	190	2.84e-114	328
C286__EHA02359_bin.2_gene_240_2	B2UP92	65.4	205	1.43e-95	274
C286__EHA02359_bin.2_gene_240_3	B2UL98	55.9	454	1.25e-174	494
C286__EHA02359_bin.2_gene_240_4	B2UNE9	53.6	153	6.43e-49	152
C286__EHA02359_bin.2_gene_240_6	B2UNF1	50.0	108	3.56e-26	94.7
C286__EHA02359_bin.2_gene_241_2	B2UM55	64.1	340	1.58e-153	431
C286__EHA02359_bin.2_gene_241_3	B2UM54	58.0	243	6.40e-93	270
C286__EHA02359_bin.2_gene_241_4	B2UM53	50.0	272	2.52e-94	276
C286__EHA02359_bin.2_gene_241_5	B2UM52	51.7	180	1.81e-64	193
C286__EHA02359_bin.2_gene_244_2	B2UQE8	66.3	403	7.37e-196	544
C286__EHA02359_bin.2_gene_244_3	B2UQE7	64.9	459	5.00e-219	607
C286__EHA02359_bin.2_gene_244_4	B2UL82	41.3	196	5.67e-40	131
C286__EHA02359_bin.2_gene_244_6	B2UQ93	66.9	142	2.23e-69	202
C286__EHA02359_bin.2_gene_244_7	B2UQ94	56.7	330	1.12e-127	365
C286__EHA02359_bin.2_gene_244_8	B2UQ95	46.3	214	3.81e-55	172
C286__EHA02359_bin.2_gene_244_9	B2UNT9	63.8	210	3.02e-89	258
C286__EHA02359_bin.2_gene_244_10	B2UNU0	67.0	370	9.42e-176	490
C286__EHA02359_bin.2_gene_244_11	B2UNA1	47.0	330	6.90e-96	304
C286__EHA02359_bin.2_gene_245_1	B2UR84	33.6	226	1.03e-20	90.1
C286__EHA02359_bin.2_gene_245_3	B2UR84	34.3	245	1.15e-24	104
C286__EHA02359_bin.2_gene_246_1	B2UNF1	69.6	214	1.53e-107	307
C286__EHA02359_bin.2_gene_246_2	B2URI5	42.1	309	1.05e-84	254
C286__EHA02359_bin.2_gene_246_3	B2UNF2	57.5	341	6.65e-144	408
C286__EHA02359_bin.2_gene_246_5	B2UQN4	44.2	502	1.97e-143	419
C286__EHA02359_bin.2_gene_246_6	B2UQN5	62.1	688	5.28e-307	849
C286__EHA02359_bin.2_gene_246_7	B2ULW9	34.7	262	8.65e-35	122
C286__EHA02359_bin.2_gene_246_9	B2UPQ0	74.9	327	4.82e-172	478
C286__EHA02359_bin.2_gene_246_10	B2UPQ1	57.1	296	4.32e-117	335
C286__EHA02359_bin.2_gene_246_11	B2ULT5	34.3	703	2.10e-117	363
C286__EHA02359_bin.2_gene_246_12	B2ULT6	40.4	374	7.98e-90	282
C286__EHA02359_bin.2_gene_247_5	B2UN70	55.2	181	2.54e-66	198
C286__EHA02359_bin.2_gene_247_6	B2UN69	39.7	136	2.58e-34	113
C286__EHA02359_bin.2_gene_247_7	B2UN68	48.0	202	2.74e-56	176
C286__EHA02359_bin.2_gene_248_1	B2UN62	53.9	154	1.27e-56	177
C286__EHA02359_bin.2_gene_248_2	B2UQ51	42.9	324	2.30e-87	262
C286__EHA02359_bin.2_gene_248_3	B2UQ50	66.8	238	1.69e-112	319
C286__EHA02359_bin.2_gene_248_5	B2UP53	51.9	208	1.20e-64	199
C286__EHA02359_bin.2_gene_249_3	B2UMQ6	51.8	56	8.95e-16	67.8
C286__EHA02359_bin.2_gene_250_4	B2ULV9	64.8	261	1.09e-115	329
C286__EHA02359_bin.2_gene_250_5	B2ULW0	66.9	248	7.04e-118	335
C286__EHA02359_bin.2_gene_250_6	B2ULW1	30.7	287	2.85e-44	149
C286__EHA02359_bin.2_gene_251_1	B2UKT4	65.1	944	0.0	1216
C286__EHA02359_bin.2_gene_251_2	B2UL36	49.2	423	2.45e-149	427
C286__EHA02359_bin.2_gene_251_3	B2UL47	51.0	200	2.35e-64	196
C286__EHA02359_bin.2_gene_251_4	B2UM75	65.5	116	3.86e-50	153
C286__EHA02359_bin.2_gene_251_6	B2UP05	59.3	354	2.85e-149	422
C286__EHA02359_bin.2_gene_251_7	B2UL91	42.0	224	4.16e-51	162
C286__EHA02359_bin.2_gene_251_8	B2UP76	56.9	343	6.81e-129	369
C286__EHA02359_bin.2_gene_251_10	B2UNG2	46.1	230	1.72e-64	198
C286__EHA02359_bin.2_gene_251_11	B2UPT9	71.0	93	1.44e-43	134
C286__EHA02359_bin.2_gene_251_12	B2UPT8	47.3	169	1.84e-47	155
C286__EHA02359_bin.2_gene_251_13	B2UPT7	48.2	170	1.30e-52	163
C286__EHA02359_bin.2_gene_251_14	B2UPT6	68.9	161	4.25e-89	255
C286__EHA02359_bin.2_gene_251_15	B2UM08	38.5	301	1.27e-54	176
C286__EHA02359_bin.2_gene_251_16	B2UMJ9	68.9	386	1.98e-180	503
C286__EHA02359_bin.2_gene_251_18	B2UQ84	82.5	365	1.78e-216	593
C286__EHA02359_bin.2_gene_251_19	B2UQ85	54.0	346	9.19e-138	392
C286__EHA02359_bin.2_gene_251_20	B2UP37	42.5	294	5.51e-76	233
C286__EHA02359_bin.2_gene_252_1	B2UM67	51.0	486	7.60e-166	489
C286__EHA02359_bin.2_gene_252_2	B2UNP2	36.6	421	9.52e-92	288
C286__EHA02359_bin.2_gene_253_2	B2UM79	39.3	145	1.41e-31	108
C286__EHA02359_bin.2_gene_253_4	B2ULG5	38.6	466	1.39e-92	286
C286__EHA02359_bin.2_gene_253_5	B2UPK8	41.3	259	7.64e-61	189
C286__EHA02359_bin.2_gene_253_6	B2UR13	50.8	413	4.68e-150	428
C286__EHA02359_bin.2_gene_253_8	B2UNQ9	55.6	250	1.69e-85	253
C286__EHA02359_bin.2_gene_254_1	B2UR73	57.1	210	1.15e-74	232
C286__EHA02359_bin.2_gene_254_4	B2UN39	67.2	592	7.65e-307	840
C286__EHA02359_bin.2_gene_254_5	B2UN40	49.1	454	1.52e-127	382
C286__EHA02359_bin.2_gene_254_6	B2UNQ8	61.6	1261	0.0	1477
C286__EHA02359_bin.2_gene_254_7	B2UM58	41.0	637	8.52e-166	487
C286__EHA02359_bin.2_gene_254_9	B2URK4	65.5	293	2.24e-131	371
C286__EHA02359_bin.2_gene_254_10	B2UL30	69.7	357	7.41e-179	497
C286__EHA02359_bin.2_gene_254_11	B2UL29	50.9	320	2.34e-105	307
C286__EHA02359_bin.2_gene_254_12	B2UKV8	84.0	539	4.09e-319	868
C286__EHA02359_bin.2_gene_254_13	B2UKV7	83.3	96	2.02e-54	160
C286__EHA02359_bin.2_gene_254_14	B2UKV6	78.6	639	0.0	964
C286__EHA02359_bin.2_gene_254_15	B2UMB0	42.4	491	1.24e-133	410
C286__EHA02359_bin.2_gene_254_17	B2UN26	31.6	862	3.70e-109	350
C286__EHA02359_bin.2_gene_254_18	B2UPA1	46.6	189	1.33e-52	164
C286__EHA02359_bin.2_gene_255_2	B2UPS7	36.2	229	1.81e-42	144
C286__EHA02359_bin.2_gene_255_7	B2UPC5	45.5	451	7.85e-118	352
C286__EHA02359_bin.2_gene_255_11	B2UQH0	70.4	415	8.14e-221	608
C286__EHA02359_bin.2_gene_255_12	B2UQ98	73.3	1184	0.0	1751
C286__EHA02359_bin.2_gene_255_13	B2UP85	61.6	203	5.09e-91	262
C286__EHA02359_bin.2_gene_255_16	B2ULS0	37.7	374	6.17e-84	262
C286__EHA02359_bin.2_gene_255_17	B2ULS1	43.5	425	4.76e-110	328
C286__EHA02359_bin.2_gene_255_18	B2UQA7	66.5	158	3.71e-73	213
C286__EHA02359_bin.2_gene_255_19	B2URB8	53.8	320	9.08e-109	317
C286__EHA02359_bin.2_gene_255_22	B2UPI9	82.0	89	2.21e-45	145
C286__EHA02359_bin.2_gene_256_1	B2UQX2	67.7	443	1.43e-232	641
C286__EHA02359_bin.2_gene_256_2	B2UM32	62.7	407	1.76e-194	540
C286__EHA02359_bin.2_gene_256_3	B2UMN5	61.6	219	1.73e-88	256
C286__EHA02359_bin.2_gene_256_4	B2UQN3	28.4	352	7.01e-27	105
C286__EHA02359_bin.2_gene_256_7	B2UPU6	61.0	698	3.92e-311	860
C286__EHA02359_bin.2_gene_256_8	B2URH8	29.0	200	8.74e-11	55.8
C286__EHA02359_bin.2_gene_256_11	B2UPA4	63.5	378	5.12e-183	509
C286__EHA02359_bin.2_gene_256_13	B2UP19	35.8	321	5.30e-55	178
C286__EHA02359_bin.2_gene_256_14	B2UP30	42.7	262	1.65e-64	199
C286__EHA02359_bin.2_gene_256_15	B2UQL8	38.4	821	1.05e-166	502
C287__EHA02331_bin.15_gene_0_3	B2ULZ7	53.8	597	9.86e-232	651
C287__EHA02331_bin.15_gene_0_4	B2UL79	43.8	464	1.95e-115	343
C287__EHA02331_bin.15_gene_0_5	B2UQW4	28.4	317	1.18e-27	108
C287__EHA02331_bin.15_gene_0_7	B2UPE7	65.6	430	2.15e-186	522
C287__EHA02331_bin.15_gene_0_8	B2UNI8	65.3	121	2.12e-50	152
C287__EHA02331_bin.15_gene_0_9	B2UNG7	40.9	318	6.06e-83	249
C287__EHA02331_bin.15_gene_0_10	B2UNG8	49.7	366	1.74e-140	400
C287__EHA02331_bin.15_gene_0_11	B2UNG9	54.3	376	2.29e-131	377
C287__EHA02331_bin.15_gene_0_14	B2UNW9	31.4	331	2.49e-39	140
C287__EHA02331_bin.15_gene_1_1	B2URM3	26.9	646	8.60e-36	145
C287__EHA02331_bin.15_gene_2_4	B2UM83	49.0	261	5.63e-83	253
C287__EHA02331_bin.15_gene_2_5	B2UNV9	66.5	481	1.90e-252	695
C287__EHA02331_bin.15_gene_4_3	B2UR61	56.9	772	4.79e-321	893
C287__EHA02331_bin.15_gene_5_1	B2UN40	53.5	297	3.13e-95	290
C287__EHA02331_bin.15_gene_5_2	B2UN39	72.6	307	6.32e-154	440
C287__EHA02331_bin.15_gene_7_1	B2UL76	38.9	378	2.81e-90	273
C287__EHA02331_bin.15_gene_7_2	B2UMJ2	74.0	327	5.23e-178	492
C287__EHA02331_bin.15_gene_7_4	B2UQP3	40.6	187	5.80e-40	130
C287__EHA02331_bin.15_gene_7_6	B2ULS7	49.0	51	4.27e-11	52.8
C287__EHA02331_bin.15_gene_7_7	B2UQX2	72.1	427	5.87e-234	644
C287__EHA02331_bin.15_gene_7_8	B2UM32	68.9	408	2.10e-215	593
C287__EHA02331_bin.15_gene_7_9	B2UPW2	77.6	210	6.92e-112	333
C287__EHA02331_bin.15_gene_9_5	B2URA8	58.2	306	3.06e-122	351
C287__EHA02331_bin.15_gene_9_6	B2URA7	33.3	348	1.55e-41	151
C287__EHA02331_bin.15_gene_9_7	B2URB0	70.2	336	6.29e-163	455
C287__EHA02331_bin.15_gene_9_8	B2UQX7	83.4	601	0.0	995
C287__EHA02331_bin.15_gene_9_9	B2UNI4	74.0	639	0.0	1010
C287__EHA02331_bin.15_gene_9_10	B2UNI3	67.8	152	4.10e-77	229
C287__EHA02331_bin.15_gene_10_9	B2UMG8	50.0	202	1.79e-63	193
C287__EHA02331_bin.15_gene_10_11	B2ULM5	64.3	199	1.82e-98	283
C287__EHA02331_bin.15_gene_10_12	B2UMI9	45.2	241	2.75e-63	203
C287__EHA02331_bin.15_gene_11_3	B2UMS6	66.7	264	1.92e-117	355
C287__EHA02331_bin.15_gene_11_4	B2UMS6	62.3	719	0.0	957
C287__EHA02331_bin.15_gene_12_3	B2UMB7	57.2	257	3.29e-87	257
C287__EHA02331_bin.15_gene_12_4	B2UP38	55.1	178	8.18e-58	190
C287__EHA02331_bin.15_gene_13_1	B2ULB7	48.1	626	4.36e-211	608
C287__EHA02331_bin.15_gene_13_3	B2ULD5	69.6	253	2.14e-127	358
C287__EHA02331_bin.15_gene_13_5	B2UP34	31.2	295	9.10e-36	134
C287__EHA02331_bin.15_gene_13_6	B2UN96	56.6	76	3.15e-29	97.8
C287__EHA02331_bin.15_gene_13_7	B2ULF0	44.4	527	2.95e-157	456
C287__EHA02331_bin.15_gene_13_8	B2UNT0	34.5	855	1.22e-143	443
C287__EHA02331_bin.15_gene_13_10	B2UNT2	61.2	317	7.03e-148	416
C287__EHA02331_bin.15_gene_13_13	B2UNZ2	41.3	218	7.18e-59	186
C287__EHA02331_bin.15_gene_13_14	B2UNZ3	54.8	449	9.97e-163	461
C287__EHA02331_bin.15_gene_13_15	B2UNB1	40.0	85	2.59e-10	53.1
C287__EHA02331_bin.15_gene_14_4	B2UPZ2	40.8	414	7.62e-99	298
C287__EHA02331_bin.15_gene_14_5	B2URJ1	88.7	398	6.40e-247	697
C287__EHA02331_bin.15_gene_15_2	B2UMX6	41.7	758	7.54e-177	523
C287__EHA02331_bin.15_gene_15_3	B2UQG9	53.0	132	7.94e-37	120
C287__EHA02331_bin.15_gene_15_4	B2UN42	48.7	680	2.25e-222	633
C287__EHA02331_bin.15_gene_15_7	B2UNB6	52.4	254	4.92e-88	258
C287__EHA02331_bin.15_gene_15_8	B2URD1	62.9	132	3.29e-57	171
C287__EHA02331_bin.15_gene_15_9	B2URD2	61.0	356	1.00e-154	435
C287__EHA02331_bin.15_gene_15_10	B2URD3	57.0	235	9.01e-95	274
C287__EHA02331_bin.15_gene_15_11	B2URD4	76.3	613	0.0	931
C287__EHA02331_bin.15_gene_16_1	B2UP88	50.0	102	2.64e-25	95.1
C287__EHA02331_bin.15_gene_17_1	B2UMW7	35.0	651	1.24e-109	348
C287__EHA02331_bin.15_gene_17_2	B2UKU3	51.3	386	5.71e-122	355
C287__EHA02331_bin.15_gene_17_3	B2URK7	46.9	211	7.73e-69	207
C287__EHA02331_bin.15_gene_17_4	B2URK5	82.1	336	4.37e-201	551
C287__EHA02331_bin.15_gene_18_1	B2UMV5	65.5	473	3.90e-212	590
C287__EHA02331_bin.15_gene_18_2	B2UMV6	70.8	322	3.40e-166	462
C287__EHA02331_bin.15_gene_18_3	B2ULR5	86.7	135	8.35e-82	233
C287__EHA02331_bin.15_gene_18_4	B2ULR4	57.3	171	2.38e-65	194
C287__EHA02331_bin.15_gene_18_5	B2ULR3	78.8	306	4.93e-179	493
C287__EHA02331_bin.15_gene_18_6	B2ULR2	52.9	414	4.27e-147	421
C287__EHA02331_bin.15_gene_18_7	B2ULR1	50.0	220	6.85e-81	238
C287__EHA02331_bin.15_gene_18_8	B2UL80	35.9	181	2.10e-38	129
C287__EHA02331_bin.15_gene_18_10	B2UQ63	81.7	333	8.68e-208	570
C287__EHA02331_bin.15_gene_18_11	B2UR82	41.9	248	1.94e-68	212
C287__EHA02331_bin.15_gene_19_1	B2UQI8	76.7	489	2.83e-249	706
C287__EHA02331_bin.15_gene_19_2	B2UQI7	55.9	367	7.39e-133	382
C287__EHA02331_bin.15_gene_19_4	B2UQK7	49.5	222	5.68e-72	218
C287__EHA02331_bin.15_gene_21_1	B2UPH1	59.6	47	3.99e-16	63.5
C287__EHA02331_bin.15_gene_21_4	B2UPG8	64.8	230	5.72e-112	317
C287__EHA02331_bin.15_gene_21_5	B2UMA4	75.6	349	1.11e-207	569
C287__EHA02331_bin.15_gene_21_6	B2UP17	64.9	205	5.49e-90	259
C287__EHA02331_bin.15_gene_21_7	B2UNL5	71.9	437	1.00e-231	637
C287__EHA02331_bin.15_gene_21_8	B2UQL8	37.3	867	9.01e-181	541
C287__EHA02331_bin.15_gene_22_1	B2URM9	64.5	487	5.67e-224	645
C287__EHA02331_bin.15_gene_22_3	B2URN0	55.1	595	1.68e-239	671
C287__EHA02331_bin.15_gene_22_4	B2URN1	43.7	231	9.23e-60	189
C287__EHA02331_bin.15_gene_23_1	B2ULU3	73.9	272	7.21e-137	385
C287__EHA02331_bin.15_gene_23_2	B2ULU4	71.9	303	8.53e-160	444
C287__EHA02331_bin.15_gene_23_3	B2ULU5	44.8	632	4.80e-197	564
C287__EHA02331_bin.15_gene_23_5	B2ULD3	74.6	398	3.33e-220	605
C287__EHA02331_bin.15_gene_23_6	B2UMC9	70.7	553	8.21e-299	816
C287__EHA02331_bin.15_gene_23_7	B2UMC7	70.7	345	1.46e-187	518
C287__EHA02331_bin.15_gene_23_8	B2UMA0	46.1	258	8.61e-76	227
C287__EHA02331_bin.15_gene_23_9	B2UM99	59.4	549	3.41e-194	547
C287__EHA02331_bin.15_gene_23_10	B2UM98	73.2	41	6.51e-16	63.5
C287__EHA02331_bin.15_gene_24_1	B2UR73	66.0	153	3.49e-64	202
C287__EHA02331_bin.15_gene_24_5	B2UL50	54.1	799	1.04e-277	783
C287__EHA02331_bin.15_gene_24_6	B2UL83	29.4	649	4.45e-62	218
C287__EHA02331_bin.15_gene_24_8	B2ULB7	28.8	750	3.11e-94	309
C287__EHA02331_bin.15_gene_24_9	B2UPH3	54.7	159	7.66e-62	186
C287__EHA02331_bin.15_gene_24_10	B2UQR6	60.8	383	4.67e-164	462
C287__EHA02331_bin.15_gene_24_11	B2UNY0	48.5	291	3.71e-88	262
C287__EHA02331_bin.15_gene_24_12	B2UNX9	68.7	67	2.80e-22	78.2
C287__EHA02331_bin.15_gene_24_13	B2UNX8	42.3	163	5.49e-31	107
C287__EHA02331_bin.15_gene_24_14	B2UNX7	42.9	126	5.89e-31	104
C287__EHA02331_bin.15_gene_24_15	B2UNX6	75.1	506	7.68e-273	747
C287__EHA02331_bin.15_gene_24_16	B2UNX5	56.0	291	3.60e-103	299
C287__EHA02331_bin.15_gene_24_17	B2UNX4	80.5	467	8.39e-269	734
C287__EHA02331_bin.15_gene_24_18	B2UNX3	44.0	134	1.21e-37	121
C287__EHA02331_bin.15_gene_24_26	B2UQG1	40.3	330	9.91e-86	272
C287__EHA02331_bin.15_gene_24_27	B2UQG1	40.6	345	1.42e-76	258
C287__EHA02331_bin.15_gene_25_1	B2UQ09	54.5	165	1.27e-55	171
C287__EHA02331_bin.15_gene_25_2	B2UQL0	66.7	177	8.37e-84	242
C287__EHA02331_bin.15_gene_25_5	B2UPQ0	52.3	302	9.23e-109	317
C287__EHA02331_bin.15_gene_25_12	B2UP07	49.1	915	4.11e-287	815
C287__EHA02331_bin.15_gene_25_14	B2UQN2	66.5	263	2.39e-125	353
C287__EHA02331_bin.15_gene_25_15	B2UQN1	53.8	212	6.96e-78	229
C287__EHA02331_bin.15_gene_25_16	B2UQN0	65.6	497	6.63e-213	594
C287__EHA02331_bin.15_gene_25_17	B2UQM8	77.6	152	1.50e-80	231
C287__EHA02331_bin.15_gene_25_18	B2UQM7	86.3	161	9.47e-93	265
C287__EHA02331_bin.15_gene_25_19	B2UQM6	75.8	120	1.23e-57	171
C287__EHA02331_bin.15_gene_25_20	B2UQM5	70.9	179	4.34e-86	247
C287__EHA02331_bin.15_gene_25_21	B2UQM4	75.2	133	1.23e-70	204
C287__EHA02331_bin.15_gene_25_22	B2UQM3	81.2	191	3.06e-113	317
C287__EHA02331_bin.15_gene_25_23	B2UQM2	78.4	74	4.58e-39	120
C287__EHA02331_bin.15_gene_25_24	B2UMS9	89.3	121	4.37e-72	207
C287__EHA02331_bin.15_gene_25_26	B2UMT2	89.2	139	1.81e-89	253
C287__EHA02331_bin.15_gene_25_27	B2UMT3	81.8	209	4.52e-124	347
C287__EHA02331_bin.15_gene_25_28	B2UMT4	76.6	111	3.02e-54	161
C287__EHA02331_bin.15_gene_25_29	B2UMT5	56.7	231	7.52e-84	246
C287__EHA02331_bin.15_gene_25_30	B2UMT6	92.1	89	9.30e-59	171
C287__EHA02331_bin.15_gene_25_31	B2UMT7	84.2	278	1.95e-175	481
C287__EHA02331_bin.15_gene_25_32	B2UMT8	77.7	94	1.43e-44	135
C287__EHA02331_bin.15_gene_25_33	B2UMT9	81.5	205	3.31e-109	308
C287__EHA02331_bin.15_gene_25_34	B2UMU0	67.9	212	1.92e-101	289
C287__EHA02331_bin.15_gene_25_35	B2UMU1	90.2	102	4.27e-61	178
C287__EHA02331_bin.15_gene_25_36	B2UMU2	80.8	714	0.0	1159
C287__EHA02331_bin.15_gene_25_37	B2UMU3	69.9	143	8.15e-71	207
C287__EHA02331_bin.15_gene_26_4	B2UPH5	83.6	1062	0.0	1777
C287__EHA02331_bin.15_gene_26_5	B2UR10	82.4	421	1.31e-268	731
C287__EHA02331_bin.15_gene_28_3	B2UMI4	30.5	279	2.43e-34	127
C287__EHA02331_bin.15_gene_29_1	B2URE5	69.0	145	1.59e-65	193
C287__EHA02331_bin.15_gene_29_2	B2UPT0	74.1	305	9.37e-167	462
C287__EHA02331_bin.15_gene_29_5	B2UM93	85.8	113	3.40e-66	192
C287__EHA02331_bin.15_gene_29_6	B2ULZ5	57.8	282	5.38e-127	359
C287__EHA02331_bin.15_gene_29_7	B2UKZ6	75.2	347	1.61e-192	530
C287__EHA02331_bin.15_gene_30_1	B2UNJ5	64.8	216	1.96e-94	277
C287__EHA02331_bin.15_gene_30_2	B2UNJ6	37.4	270	1.79e-52	170
C287__EHA02331_bin.15_gene_31_2	B2UPP7	93.1	364	2.18e-259	701
C287__EHA02331_bin.15_gene_31_5	B2UQG7	68.1	141	7.02e-60	186
C287__EHA02331_bin.15_gene_32_2	B2UP77	83.3	66	9.91e-35	109
C287__EHA02331_bin.15_gene_32_4	B2UP21	49.0	96	3.22e-26	90.5
C287__EHA02331_bin.15_gene_32_5	B2UP22	59.9	207	1.63e-82	241
C287__EHA02331_bin.15_gene_32_6	B2UP23	49.3	377	8.17e-119	348
C287__EHA02331_bin.15_gene_33_3	B2ULA9	40.3	933	2.63e-214	633
C287__EHA02331_bin.15_gene_33_4	B2UNI9	61.8	178	4.81e-77	224
C287__EHA02331_bin.15_gene_33_6	B2UMB0	54.5	841	0.0	924
C287__EHA02331_bin.15_gene_33_7	B2ULC4	55.3	226	1.57e-79	234
C287__EHA02331_bin.15_gene_33_8	B2ULC3	58.1	136	4.99e-48	148
C287__EHA02331_bin.15_gene_34_7	B2UL94	43.3	305	5.76e-65	226
C287__EHA02331_bin.15_gene_35_2	B2UNR2	74.8	405	5.23e-213	587
C287__EHA02331_bin.15_gene_35_3	B2UNR1	59.3	437	5.34e-175	493
C287__EHA02331_bin.15_gene_36_1	B2URM3	25.5	816	2.13e-39	154
C287__EHA02331_bin.15_gene_37_1	B2ULE2	66.8	316	7.93e-146	421
C287__EHA02331_bin.15_gene_37_2	B2ULE1	57.8	64	1.20e-20	73.9
C287__EHA02331_bin.15_gene_37_3	B2UNB9	57.8	699	1.10e-293	816
C287__EHA02331_bin.15_gene_37_4	B2UNB9	55.6	701	7.05e-281	783
C287__EHA02331_bin.15_gene_37_6	B2UQG7	80.3	249	1.07e-145	410
C287__EHA02331_bin.15_gene_40_2	B2UPU8	74.7	585	0.0	898
C287__EHA02331_bin.15_gene_40_3	B2UML3	66.7	657	0.0	956
C287__EHA02331_bin.15_gene_41_4	B2UNJ5	68.5	314	1.37e-151	426
C287__EHA02331_bin.15_gene_42_1	B2ULM8	58.2	91	1.68e-27	97.4
C287__EHA02331_bin.15_gene_42_2	B2ULM7	64.2	246	2.84e-99	286
C287__EHA02331_bin.15_gene_44_1	B2UPR9	59.5	365	5.53e-156	439
C287__EHA02331_bin.15_gene_44_3	B2UNY8	52.8	286	3.12e-104	303
C287__EHA02331_bin.15_gene_44_4	B2UM19	42.3	281	3.47e-66	204
C287__EHA02331_bin.15_gene_44_5	B2UNN8	72.9	473	2.14e-254	697
C287__EHA02331_bin.15_gene_45_1	B2UM98	63.3	30	3.45e-07	40.4
C287__EHA02331_bin.15_gene_45_3	B2UM96	72.7	521	2.07e-279	764
C287__EHA02331_bin.15_gene_45_4	B2UM95	67.6	139	3.19e-65	191
C287__EHA02331_bin.15_gene_46_2	B2UKW0	64.6	741	5.74e-319	883
C287__EHA02331_bin.15_gene_47_1	B2UQT9	78.8	514	1.34e-297	811
C287__EHA02331_bin.15_gene_47_2	B2ULH5	33.6	584	4.25e-100	315
C287__EHA02331_bin.15_gene_47_3	B2UNC9	71.0	214	3.78e-109	309
C287__EHA02331_bin.15_gene_47_4	B2UND0	58.4	281	1.69e-109	315
C287__EHA02331_bin.15_gene_47_5	B2UND1	41.9	172	1.95e-36	124
C287__EHA02331_bin.15_gene_47_6	B2UND2	64.6	345	2.15e-101	299
C287__EHA02331_bin.15_gene_47_7	B2UNF3	57.7	459	1.01e-181	514
C287__EHA02331_bin.15_gene_47_12	B2UM46	57.9	261	7.39e-105	304
